month,nino34_sst_c,wtio_sst_c,setio_sst_c
2006-10,27.360085055028485,28.11717477959939,27.12235116785316
2006-11,27.620191546895335,28.65559008091882,27.816170357395848
2006-12,27.70765408048707,28.56838977442095,28.379332993148196
2007-01,27.25823358412404,28.444649000934714,28.869763685566003
2007-02,26.753468464810766,28.608343550732787,29.41571551182368
2007-03,27.091404308191123,29.150599641296402,29.01964020719676
2007-04,27.657895908006612,29.882190185330227,29.376205044089936
2007-05,27.397485585389028,29.843655240356675,29.413962429319636
2007-06,27.52521526764692,28.847103732706902,29.282390323083508
2007-07,26.809477540796884,27.728456614545177,28.498754266880646
2007-08,26.234136423149835,27.626536640816436,28.19803291124526
2007-09,25.802443878431376,27.767009501435748,27.84071768535087
2007-10,25.47223886733082,28.134345012251433,28.288827188998162
2007-11,25.29791873692818,28.23156042808665,28.637284471308195
2007-12,25.365238495572502,28.08076459443755,28.7498658337098
2008-01,24.872255026091068,28.1794084421654,28.76528475469042
2008-02,25.136534455713274,27.697759673804406,28.642126262973118
2008-03,26.237159678210016,28.496736251799735,28.651287896299753
2008-04,26.913754906535903,29.07025883581315,29.214563642210223
2008-05,27.149144002688242,29.075955187309,28.752931781579445
2008-06,27.0223452349673,28.01748196293396,28.514099805102656
2008-07,26.98553351075271,27.36483951802365,28.016858832001343
2008-08,26.771398322738722,27.22278631874105,27.78580345624889
2008-09,26.44799769232015,27.515398799268997,28.37322361254624
2008-10,26.496308489089166,27.969066865385162,28.08922550149542
2008-11,26.40672911666675,28.211234090315916,28.63695223287244
2008-12,25.73558579111327,27.817867178619252,28.59628968755629
2009-01,25.67721893611642,27.87175699093138,28.6265856789264
2009-02,26.070393639180647,28.37434489316472,28.55860240283433
2009-03,26.542047256799485,29.2298839518024,28.85495857662762
2009-04,27.600369615359565,29.666017645523358,29.253377224448407
2009-05,28.034398800126528,29.80032333846964,29.581510905030836
2009-06,28.102349489052347,28.83124661968148,29.626924505265784
2009-07,27.79500394070211,27.626230631267926,29.28220974530279
2009-08,27.54192901043649,27.46858615201962,28.89961417300362
2009-09,27.432101479248416,27.646926964239142,28.33575548312245
2009-10,27.625426740828676,28.452164346881535,28.596955150657525
2009-11,28.22933376307196,28.48495395458105,28.87902352909877
2009-12,28.30110591666664,28.834228964053874,28.717203622240557
2010-01,28.06853267821,28.603816151766903,28.79639916512814
2010-02,27.890976761204392,28.95068911511346,29.133239260942112
2010-03,28.34074228478817,29.68464854623987,29.377274974411595
2010-04,28.38160340767972,30.312061132863473,29.45963313414223
2010-05,27.710920545224557,29.608294339050552,30.005922194969465
2010-06,27.083049143954074,28.652595353693542,29.517497754666365
2010-07,26.28619394939915,27.81368247151847,29.10141373636332
2010-08,25.587935003636925,27.403249955793584,28.50310994250365
2010-09,25.34917109362746,27.47941252936578,28.571895286992994
2010-10,25.271537086970163,27.969689544547364,29.039981036889188
2010-11,25.3021655781045,28.25629919081171,28.843070191061038
2010-12,25.363632793327092,28.016604036678654,28.614550377441923
2011-01,24.99966806388355,27.457339480132266,28.243125818564973
2011-02,25.471212918417315,27.80768178767198,28.46094547183608
2011-03,26.34871546869071,28.654674413317455,28.89905881436879
2011-04,27.013803098692716,29.41351328634834,29.213176606153226
2011-05,27.464657770872837,29.234615201960185,29.25929631258588
2011-06,27.3744070006537,28.398691568781135,29.171778747597624
2011-07,27.070938999841864,27.68754732614249,28.85708722534173
2011-08,26.4230162596457,27.645716321014497,28.199546361793555
2011-09,26.021796589705918,27.63202944400942,27.644450918621956
2011-10,25.981549990670523,28.43468946876516,28.030262547354763
